0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175
0,-0.026787600155396697,0.03026432579135114,-0.10395047765052373,-0.6991199382955977,0.8530525814115435,-0.5655442177584824,0.006522097705024654,-0.3320134202809823,0.6722258573407545,0.2983835208523454,-1.2535255081557333,1.282307622774843,0,0,-0.7227567851793599,-0.8877267410465103,1.646414701939089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.2338062345143064,0.27015040074176,-0.04553824075490465,0.049060823987189285,-0.0628265723521732,-1.474310900044169,0.2938629286107224,1.3531661466963347,-0.6608903795363319,0.6780191971633088,0,-1.3850635058466354,1.4133327416868533,-0.5827457508693745,-0.8485277089182608,0.40528110095686026,1.0757484144184428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.02188356387067745,-0.05018076735669152,0.10133686724875099,-0.20099881761269314,0.2148237107889371,-0.6725847970858551,-0.22600976011896046,0.7729553138478646,0.20333523012633514,0,0,-3.9288430493938096,2.3736732869649138,1.671602886559889,-1.3335281229895495,1.3558126592387951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.5953778444024417,0.4027637645082034,0.24060358781343652,-2.1494765268838636,2.254166620963807,-0.5656286534302362,-2.3089203386441617,2.594893184556839,0.12584815086708337,0.319873498390459,-1.3925357063109445,1.419689745659368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.07010850092935868,0.10175660058891506,0.02016454084333263,-0.6979720128326481,0.40285253056049974,0.3578507182298001,0,0,-0.28271657638407144,-1.005986565277775,1.1511626353619517,-0.045007642582819696,0.23715657018690828,0,-0.7257322053102562,0.7381710859590664,-0.47033481959440193,-1.5828619260074648,2.090094343122869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.12956243173873394,-0.36449633471131804,0.3833128289753428,0.09632961285465264,-0.40000443985222767,0.475791674613506,0.06359225734249062,0,-0.41582723692231294,0.4273685766393414,-0.4736297907526681,-1.0041514029242613,0.6548300468533239,0.8809730330990874,0,-1.5632911322950387,1.5880061493468032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.010115955473231577,0.01923657162145685,0,-0.04553824075490465,-0.013706072795863354,0.06598704943476899,0,-1.4839293130244782,-0.939405524334219,2.349564949168813,-1.734232475022663,1.988778808197254,-0.8435797154491419,0.2736987123321992,0.06442182103878014,0.5429199320719567,0,-1.7324732550598365,1.7575904732179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.2595462986197164,-1.0473756185006775,1.4010607702429745,-0.34409586448173896,0.01236408398772082,0.3584103251268934,-1.427963693517442,1.024565825525345,-0.687431286204066,0.8646253001322584,0.06954321583231635,-0.5656018293895284,0.8217658600580338,-1.4872950053559588,1.5094357209859766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.030220756864442762,-0.13263107746703118,-0.1350478439485125,0.346330557717167,-0.9243903631963233,0.3003982320745172,0.11948733589164329,-2.3352793282389372,0.9723929782395918,2.087832530347639,0,0,-0.5765011421260692,-1.388033792100725,2.0092810629276485,-0.17223880797202043,-0.5644009248866955,0.7502229646021835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0005268823508175707,0.003872289239243967,-0.26345328377743005,0.2850178401437436,-0.10271306010527409,0.11555393562863117,-0.26241932575018007,0.2079540427168192,-0.11735474793415868,0.19014897055666038,-1.6638922452151812,1.124195992290037,-1.5390810351718778,0.2945452185394051,1.9157744186467975,-1.7206549181117061,1.7494859334934545,-0.4391344811689051,0.4453890591786075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.10602783696893894,0.1483256489085093,-0.08666419857567789,0.09630067562547608,-0.38693923988480294,0.12923378321975015,0.20149251449519162,0.09188448884486806,-1.4945242005463146,-0.08401630467384563,1.67058142646385,0,0,-1.5771761687257917,1.6072468937917639,0,-1.9680013969162036,1.999107745996443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.010115955473231577,0.01923657162145685,0,0,0,0,-0.784624523020446,0.06019572103422116,0.18371641040342457,-0.048815988283795075,-0.22476270295287826,-0.5495190177660291,-0.44198331107539546,1.9942076897659384,0,-1.0568736165824795,1.0745181744937382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.00836889793086507,0.009798668985156108,-0.17700976570951654,-0.3468082234815485,-0.3058409894186582,0.6109767030413056,-1.5919509266537704,1.9705879983499628,0,0,-0.4815292413835052,0.4925016341904497,-0.25801781033998983,-1.0708743654065476,1.3558126592387951,-0.670768124821802,0.6813640162690858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.013714740299034443,0.016927218799114577,0,0,-0.7463521474761953,0.2879288327918534,-0.9202939845447808,1.4799668463874252,-0.16910167067659165,0.04735617628327124,-0.10174335726200828,-0.28220265828204516,0.5279953478317155,-0.6569321606366494,-0.005288641950883466,0.6841699158532474,-0.34218396568837145,0.3472277631568022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2336723453684976e-05,0.02449259135637321,0,-0.8249923971409906,0.8814904948878679,-0.1653101752305384,-0.11653443541857789,0.30254115309183083,-0.8219064068787324,0.3270184529081842,0.5341636753638804,-3.706807121829164,3.350535938088894,-2.9690128466342554,3.480344432711289,-1.055884215765407,-0.4706151915471801,1.5674369394707077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.13976565496188853,0.08666888613855314,-0.060227037519026944,0.10470233106624996,-0.7122438413683383,0.8690538739829193,0,0,-0.7636576225588345,0.6476408046724751,0.14228132337824173,-0.6363309340648312,-1.0252910899334162,1.4459004963339894,0.2672877226024557,-0.2585546675640607,0.1237091388412368,0.1413532567803416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.04170408966232895,-0.020124577779421185,-0.04399004674571219,-0.06722575615300191,-0.09178233178006506,0.3446504474127204,-0.546228399738903,-0.16893304471313192,0.6703765454491211,-2.247340597643283,0.0998101365385442,2.355350689892647,0,0,0,0,-0.14562195759155427,-0.42631371780073724,0.5823819802930724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.02023840724768023,0.00949083501383318,-0.019485099671131843,-0.15075346014851282,-0.638525940257959,0.34245864859028285,0.2460010582053159,-0.28807653491686275,0.6649977753398804,-0.22482369453110773,0.23124722866056793,0,-1.3909991974496156,0.9553502457733601,0.47274446775848356,0,-1.5067373405114743,1.529066883069363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0005655356673899428,-0.03206299466178022,-0.0019008163277729334,-0.36127646462878005,0.44501926187496965,-0.21819385581804623,0.18941654385973122,-0.15797750631196042,-0.6854740641014195,0.9184488930898691,-0.7761444628931419,0.7949989657030203,0,0,-0.20456516873730485,0.2080877519695895,-0.17223880797202043,0.17479020389614425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03391057991467576,0.06715757436484075,0,0,0,0,-0.7453011203934501,-0.5293102369506829,0.769769087943006,0.5951879204683946,-1.1703735623813207,1.19884443981167,-0.14125146841844338,-0.47223104629051393,-1.3209875833084341,1.9821719176421673,-1.037864707604274,0.28266279167646335,0.7818271896838294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.08355586414349864,-0.11385111996106258,0.04712770377679262,-0.1858506163623286,0.2598477086379629,0.11325997886468436,0.050325989482137234,0.06359225734249062,-0.7562845460591355,0.043289557749101815,0.7533668574047027,-2.549400170990465,2.604649204450334,-0.1539691940613993,0.15672673016379113,0,-1.5632911322950387,1.5880061493468032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0014305299022494106,0.0027989231355702374,-0.2686112701644132,0.15766680812274886,-0.15228553210552573,0.32795061793771707,-0.7407751244703562,-0.006815951292148292,0.6922206314062879,-2.279612380484036,2.011914907322129,-0.08358259768079945,-0.15651943517375894,0.7214238141300922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.025187215196271137,0.03197954568348184,-0.22013404824178517,0.2714955023549059,0,0,-1.7220846759819046,1.7861324149715558,-0.17412147829334482,-1.5473223452788754,1.775143427672833,-0.28646883067865225,0.2930390426735979,-0.5688150147607782,-1.0973675782510064,1.704600839291915,-1.2720460452413824,0.4213062213171219,0.8828096406191199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03981688692376546,0.05653437936932771,0,0,-0.16949518989184187,0.17581215776831496,-0.6977061312996224,0.1587020543215238,-1.5918834950802714,0.8877459630484075,0.4603973794618366,0.9523736377515545,-0.5179247002998543,0.5279953478317155,-1.6050466614342285,1.6326336040442757,-0.36578120229090405,0.371175762006258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.15162774450837108,0.003424666732835119,0.1652339136430916,-1.0670395504369206,0.3624491007865208,0.38475289946960445,-0.24460094257219694,0.6486753494058357,-0.47231218091157456,0.48192511352139,-2.642383545126061,0.49619058752087153,2.2286785400628926,-0.35395522998588197,0.3589878883525978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.12956243173873394,-0.04725559685240471,-0.5111039710150922,0.7910949924423807,0,0,-0.7446798071149582,0.7702319725542182,-0.7344773818056259,-2.413692939068478,2.6073815597022474,0.12674288480173213,-0.18709952785842843,0.7343583294576557,0,0,-0.49730948226102856,0.5042942922893611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
